run_id,model,session_id,persona,n_trials,alpha,beta,nll,converged
305,deepseek,6,sham_topic,100,0.000829414370952949,100,92.7902788309603,True
306,deepseek,7,sham_topic,100,0.000695411108207486,100,124.324437175742,True
307,deepseek,8,sham_topic,100,0.000997173991915262,97.3059574318756,120.840672340964,True
308,deepseek,9,sham_topic,100,0.000628810802904098,100,104.319024834012,True
309,deepseek,10,sham_topic,100,0.29970204334343,0.5505939383179,118.296352378816,True
310,deepseek,11,sham_topic,100,0.000990763969440416,100,108.448486484861,True
311,deepseek,12,sham_topic,100,0.0005667050875556,100,126.894880186631,True
312,deepseek,13,sham_topic,100,0.0231382022305221,6.41050671095301,42.3038909031905,True
313,deepseek,14,sham_topic,100,0.00149300399518973,100,92.6952871693322,True
314,deepseek,15,sham_topic,100,0.42464288469918,0.464711866790287,118.414057949314,True
315,deepseek,16,sham_topic,100,0.000575098594811391,100,126.499901071627,True
316,deepseek,17,sham_topic,100,0.399018560486724,0.133079783656,129.309481275713,True
317,deepseek,18,sham_topic,100,0.000422869062497983,100,106.138886618055,True
318,deepseek,19,sham_topic,100,0.0096912249432941,25.2238288039854,69.3214631801342,True
319,deepseek,20,sham_topic,100,0.0563331126922821,9.1015938487507,63.6447618846503,True
320,deepseek,21,sham_topic,100,0.0127767637057236,15.1545139961291,77.5128059939889,True
321,deepseek,22,sham_topic,100,0.0001,0.0001,138.629443263673,True
322,deepseek,23,sham_topic,100,0.00136611661238646,100,83.8809835627978,True
323,deepseek,24,sham_topic,100,0.0001,0.0001,138.62943621112,True
324,deepseek,25,sham_topic,100,0.0382486965747222,2.71111896904786,92.8419747130266,True
325,deepseek,26,sham_topic,100,0.118199218159968,1.20630838934636,126.953601720715,True
326,deepseek,27,sham_topic,100,0.00249596190436777,73.6141791364588,81.7322466879649,True
327,deepseek,28,sham_topic,100,0.246635371464035,0.505930849979071,126.694702350697,True
328,deepseek,29,sham_topic,100,0.212093152280766,0.467411675023666,125.57675603508,True
329,deepseek,30,sham_topic,100,0.0551242723085747,5.6489456994471,60.2030816578981,True
330,deepseek,31,sham_topic,100,0.00726212916839127,20.6403070174441,62.4706498534222,True
331,deepseek,32,sham_topic,100,0.000841726655843719,100,110.147949874395,True
332,deepseek,33,sham_topic,100,0.000310528580034607,100,129.011040556203,True
333,deepseek,34,sham_topic,100,0.0001,0.0001,138.629446900728,True
334,deepseek,35,sham_topic,100,0.305628931265408,0.159957969741675,135.109125894963,True
335,deepseek,36,sham_topic,100,0.000777916223491615,100,104.106280924502,True
336,deepseek,37,sham_topic,100,0.0309285323287682,3.70523904345396,101.942909000945,True
337,deepseek,38,sham_topic,100,0.014600412460504,16.8943739482548,67.6286639461155,True
338,deepseek,39,sham_topic,100,0.00135557527775296,100,105.381350954219,True
339,deepseek,40,sham_topic,100,0.00559468536909719,10.6719899552789,103.033672137428,True
340,deepseek,41,sham_topic,100,0.000495562247322058,100,113.751163145228,True
