run_id,session_id,variant,n_trials,alpha,beta,nll,converged
116,117,1,100,0.007383354639719496,100.0,7.296164641476558,True
117,118,1,100,0.028599318497702968,11.888893495535678,30.31647771169738,True
118,119,1,100,0.0011663628046018487,100.0,87.652961450427,True
119,120,1,100,0.007836723773362137,100.0,7.838480246101017,True
120,121,1,100,0.3889127621113326,2.4425154190459466,45.47591382002077,True
121,122,1,100,0.012166004051271266,36.87224323453823,26.633788561108464,True
122,123,1,100,0.004943028686208161,100.0,38.16060879696866,True
123,124,1,100,0.06495117885483062,7.586995154863131,31.694660612804814,True
124,125,1,100,0.04717351048278595,12.632485611369884,41.00195497469077,True
125,126,1,100,0.1006035774732391,4.891177789854818,53.196033320814145,True
126,127,1,100,0.02119230816117141,24.480734631105243,21.574777809070355,True
127,128,1,100,0.09549482790013604,16.11343498876279,9.812131731496192,True
128,129,1,100,0.6415072679905036,1.1259550013055404,48.9854685879855,True
129,130,1,100,0.5107628021733739,1.5978431961758683,49.18855827939947,True
130,131,1,100,0.06417755904879852,14.686739014859642,11.39876498187717,True
131,132,1,100,0.7656058516705414,1.118396935713227,71.38654882818324,True
132,133,1,100,0.01576566030434475,27.94175822312347,44.925209702672326,True
133,134,1,100,0.050380571667906986,17.154859958898975,31.483084088418515,True
134,135,1,100,0.03171657879808085,25.403741869210595,21.36258821746464,True
135,136,1,100,0.00605490829035049,100.0,16.73279107685461,True
136,137,1,100,0.6992719961177593,0.8622221069940321,56.48705472027645,True
137,138,1,100,0.051678744159692785,10.300678777366233,38.626220600197975,True
138,139,1,100,0.0712776818725447,15.084857666665139,8.720227688205705,True
139,140,1,100,0.08255991858945588,5.332528582128412,36.38925586477642,True
140,141,1,100,0.04788518227143264,13.369595768784432,26.641239220835043,True
141,142,1,100,0.4956729428711278,1.0906944647274324,72.48349139210147,True
142,143,1,100,0.9129512667140519,1.213191803767719,24.137659367971075,True
143,144,1,100,0.00783127894404253,100.0,10.33850366036315,True
144,145,1,100,0.15143740307157635,5.348730133444716,12.758306541588466,True
145,146,1,100,0.38402744407969786,2.3237073929682706,53.259043556708775,True
146,147,1,100,0.006007366403618851,75.88306617386192,19.721723437763643,True
147,148,1,100,0.1281763600719761,6.595979572081233,27.366732315305008,True
148,149,1,100,0.00785029821135417,100.0,9.577884180495772,True
149,150,1,100,0.07900402483588267,10.528324531612963,23.232683535192884,True
150,151,1,100,0.11776952436611332,7.282824130738396,22.197977004228402,True
151,152,1,100,0.9999,0.6534780346103702,72.06929305317288,True
152,153,1,100,0.06754805595119127,17.558494837625346,20.956652818606358,True
153,154,1,100,0.029841125555547143,16.619541978978347,36.27061051727204,True
154,155,1,100,0.03016735194205233,21.90905763609188,35.46094807972806,True
155,156,1,100,0.5233192477428277,1.1146258066715922,77.46931933446686,True
156,157,1,100,0.6069947418466393,1.8768794650978176,33.3250676432682,True
157,158,1,100,0.008405344859988496,100.0,12.239418080443059,True
158,159,1,100,0.056978741563242875,14.70923882546757,11.42610247050036,True
159,160,1,100,0.07724527454267295,11.175346509896864,25.097257636406987,True
160,161,1,100,0.06564665814997143,11.25272169784749,34.099980182512255,True
161,162,1,100,0.06474044655786682,8.645839947883491,33.78377024948485,True
162,163,1,100,0.7328321391541425,0.7326829458203205,62.83512732080524,True
163,164,1,100,0.6256999169482571,2.217549528998068,13.797079768944528,True
164,165,1,100,0.9999,0.9377588738043423,67.88705050601384,True
165,166,1,100,0.0074929035242207636,96.08901925150853,11.404146959593074,True
166,167,1,100,0.08758933272702275,11.566313378178071,22.225816411408793,True
167,168,1,100,0.5108763207624423,2.4037016545907828,49.43690034792326,True
168,169,1,100,0.522621484165629,1.9909937792674886,54.03398508842898,True
