run_id,model,session_id,persona,n_trials,alpha,beta,nll,converged
187,gemini,38,risk_averse,100,0.991334295346455,100,60.7390114807841,True
188,gemini,39,risk_averse,100,0.205432369827011,3.31472456771947,48.8236841837805,True
189,gemini,40,risk_averse,100,0.933781738720283,0.76398293819586,55.79721945173,True
190,gemini,41,risk_averse,100,0.9999,1.33740919781461,30.9129480779078,True
191,gemini,42,risk_averse,100,0.9999,0.782995823397691,55.8070950992685,True
192,gemini,43,risk_averse,100,0.984991341579682,0.798272611920802,48.1054461347156,True
193,gemini,44,risk_averse,100,0.9999,2.3203633335677,25.935276186095,True
194,gemini,45,risk_averse,100,0.920975190359782,0.996849138139327,52.1377933892501,True
195,gemini,46,risk_averse,100,0.9999,0.76023336031725,47.7850670381802,True
196,gemini,47,risk_averse,100,0.225328935182526,6.63150893268427,30.3649871379994,True
197,gemini,48,risk_averse,100,0.987682028124706,0.591144578864219,75.1523817451299,True
198,gemini,49,risk_averse,100,0.968151714490927,0.807578442586173,54.0935068592137,True
199,gemini,50,risk_averse,100,0.9999,13.5387890603814,59.8279540524525,True
200,gemini,1,risk_seeking,100,0.107524107832976,1.67615113062768,132.909152583083,True
201,gemini,2,risk_seeking,100,0.000693396290275441,68.9220035305718,136.929928933484,True
202,gemini,3,risk_seeking,100,0.00353197762279975,82.1343926024728,88.0009257381622,True
203,gemini,4,risk_seeking,100,0.0001,0.0001,138.629447793936,True
204,gemini,5,risk_seeking,100,0.00184514404434215,100,75.132384600119,True
205,gemini,6,risk_seeking,100,0.00703876899673685,100,6.75006050057348,True
206,gemini,7,risk_seeking,100,0.00112100518778449,78.3980553641726,122.457080320518,True
207,gemini,8,risk_seeking,100,0.0001,0.0001,138.629474274657,True
208,gemini,9,risk_seeking,100,0.0001,0.0001,138.629441038798,True
209,gemini,10,risk_seeking,100,0.0001,0.0001,138.629455602962,True
210,gemini,11,risk_seeking,100,0.0001,0.0001,138.629463209511,True
211,gemini,12,risk_seeking,100,0.0001,0.0001,138.629459328766,True
212,gemini,13,risk_seeking,100,0.0001,0.0001,138.629456776914,True
213,gemini,14,risk_seeking,100,0.0001,0.0001,138.629473858415,True
214,gemini,15,risk_seeking,100,0.0001,0.0001,138.62946176209,True
215,gemini,16,risk_seeking,100,0.0001,0.0001,138.62945404941,True
216,gemini,17,risk_seeking,100,0.0001,0.0001,138.629454343111,True
217,gemini,18,risk_seeking,100,0.0001,0.0001,138.629445952065,True
218,gemini,19,risk_seeking,100,0.0001,0.0001,138.629441089361,True
219,gemini,20,risk_seeking,100,0.0001,0.0001,138.629442941972,True
220,gemini,21,risk_seeking,100,0.0001,0.0001,138.62946169065,True
221,gemini,22,risk_seeking,100,0.0001,0.0001,138.629461686039,True
222,gemini,23,risk_seeking,100,0.000272903803817066,100,134.470519757435,True
223,gemini,24,risk_seeking,100,0.000337001061425652,100,137.071027708669,True
224,gemini,25,risk_seeking,100,0.0001,0.0001,138.629453088175,True
225,gemini,26,risk_seeking,100,0.000605297076673332,100,135.265930155019,True
226,gemini,27,risk_seeking,100,0.0001,0.0001,138.629479523397,True
227,gemini,28,risk_seeking,100,0.0001,0.0001,138.629452761652,True
228,gemini,29,risk_seeking,100,0.0001,0.0001,138.629454711093,True
229,gemini,30,risk_seeking,100,0.000345547714523452,100,136.903856793086,True
230,gemini,31,risk_seeking,100,0.0001,0.0001,138.629441334016,True
231,gemini,32,risk_seeking,100,0.0001,0.0001,138.629458524561,True
232,gemini,33,risk_seeking,100,0.0001,0.0001,138.62945763388,True
233,gemini,34,risk_seeking,100,0.0001,0.0001,138.629437782381,True
234,gemini,35,risk_seeking,100,0.0001,0.0001,138.62943769531,True
235,gemini,36,risk_seeking,100,0.0001,0.0001,138.629469578281,True
236,gemini,37,risk_seeking,100,0.0001,0.0001,138.629480734385,True
237,gemini,38,risk_seeking,100,0.00314574079120275,100,110.664319925408,True
238,gemini,39,risk_seeking,100,0.0001,0.0001,138.629460409312,True
239,gemini,40,risk_seeking,100,0.0001,0.0001,138.62945812228,True
240,gemini,41,risk_seeking,100,0.0001,0.0001,138.629460621789,True
241,gemini,42,risk_seeking,100,0.0001,0.0001,138.629459959139,True
242,gemini,43,risk_seeking,100,0.0001,0.0001,138.629442422978,True
243,gemini,44,risk_seeking,100,0.0001,0.0001,138.629458096882,True
244,gemini,45,risk_seeking,100,0.0001,0.0001,138.629443593622,True
245,gemini,46,risk_seeking,100,0.0001,0.0001,138.629448958919,True
